id,book_name,char,content,caption,label
8602,The Count of Monte Cristo,Caderousse,Caderousse is motivated by petty resentment and gossip: he readily speculates about othersâ€™ private lives and encourages doubt even when he lacks proof.,"Caderousse suggests that MercÃ©dÃ¨sâ€™ â€œcousinâ€ must be a rival lover, offering conjecture as if it were insight and fueling Danglarsâ€™ curiosity.",consistent
1957,The Count of Monte Cristo,Danglars,Danglars is driven by envy and hostility toward those who rise above him: he resents â€œupstartsâ€ and seeks opportunities to damage their prospects through suspicion and intrigue.,"Confronted with rumors about MercÃ©dÃ¨s, Danglars dismisses them warmly, expressing hope that nothing will interfere with Edmondâ€™s happiness or advancement.",inconsistent
7314,The Count of Monte Cristo,Caderousse,Caderousse is motivated by petty resentment and gossip: he readily speculates about othersâ€™ private lives and encourages doubt even when he lacks proof.,"Asked about MercÃ©dÃ¨s, Caderousse refuses to speculate, insisting that it is wrong to make assumptions about others and warning Danglars against stirring trouble.",inconsistent
4729,The Count of Monte Cristo,MercÃ©dÃ¨s,MercÃ©dÃ¨s is unwaveringly honest about her feelings and believes it is wrong to encourage romantic hope she does not share.,"â€œI will not let you think there is a future between us, Fernand; my heart belongs to another, and I will never pretend otherwise.â€",consistent
8314,The Count of Monte Cristo,Fernand,Fernand defines his identity by his long-held desire to marry MercÃ©dÃ¨s and interprets refusal as an attack on his very existence.,"He tells her, â€œIf you will not be my wife, then my life has lost its only meaning.â€",consistent
1197,The Count of Monte Cristo,Fernand,Fernand believes that Catalan custom of intermarriage morally entitles him to MercÃ©dÃ¨sâ€™ hand.,"He shrugs and says, â€œOur laws mean nothing to meâ€”marry whoever you want; Iâ€™ll happily attend the wedding.â€",inconsistent
6442,The Count of Monte Cristo,MercÃ©dÃ¨s,"MercÃ©dÃ¨sâ€™ defining constraint is loyalty to the one who truly holds her heart, never feigning love for another.",She flirts openly with Fernand and promises to consider marriage with him â€œif it makes things easier for everyone.â€,inconsistent
9056,The Count of Monte Cristo,MercÃ©dÃ¨s,MercÃ©dÃ¨s holds a firm boundary: she offers only sisterly affection to Fernand and rejects any romantic claim over her.,"She gently says, â€œYou are dear to me as a brother, but I cannot give you more, even if it pains you.â€",consistent
7805,The Count of Monte Cristo,Fernand,Fernandâ€™s fixation on MercÃ©dÃ¨s is possessive and enduring; he cannot easily detach from the hope of being her husband.,He calmly announces that he has forgotten her entirely and encourages her with enthusiasm to marry someone else.,inconsistent
4087,The Count of Monte Cristo,MercÃ©dÃ¨s,MercÃ©dÃ¨s believes it would be immoral to marry a man she does not love and that a wife who loves another would become a â€œbad managerâ€ and risk dishonesty.,â€œI cannot promise marriage when my heart is not yours; it would be wrong to bind myself to you while loving another.â€,consistent
9153,The Count of Monte Cristo,Fernand,"Fernand measures his worth by securing MercÃ©dÃ¨s and clings to the belief that, if loved by her, he could â€œtempt fortuneâ€ and rise in the world.","He insists, â€œWith you beside me I would dare everythingâ€”work harder, take risks, and make my fortune.â€",consistent
6024,The Count of Monte Cristo,MercÃ©dÃ¨s,"MercÃ©dÃ¨s rejects jealousy and violence, believing that seeking quarrel with the man she loves would only turn friendship into hatred.","â€œDo not provoke him, Fernand; harming the man I love would only make me lose you as a friend.â€",consistent
7741,The Count of Monte Cristo,Fernand,"Fernand uses insinuation and jealousy, suggesting that MercÃ©dÃ¨s favors another man and hinting at rivalry rather than accepting her refusal.","He says calmly, â€œThere is no other man, and I would never compete with anyone for you.â€",inconsistent
1309,The Count of Monte Cristo,MercÃ©dÃ¨s,"MercÃ©dÃ¨s is loyal to the man she loves and would defend his constancy even in absence, refusing to accuse him of inconstancy.","She tells Fernand, â€œPerhaps he is faithless; if he does not return, I will assume he forgot me.â€",inconsistent
5568,The Count of Monte Cristo,Fernand,Fernand is bound by conscription and cannot freely abandon his status; his plans to transform himself are more fantasy than feasible escape.,"He declares, â€œI will ignore the conscription, leave at once, and become a merchant tomorrow.â€",inconsistent
4831,The Count of Monte Cristo,Albert de Morcerf,"Albert is guided by gratitude and a strong sense of honor; when he believes he owes his life to someone, he feels morally bound to offer lifelong service in return.","â€œYou saved me, count; whatever is in my powerâ€”my name, my family, my influenceâ€”is yours whenever you ask.â€",consistent
9274,The Count of Monte Cristo,Franz dâ€™Ã‰pinay,"Franz is instinctively wary of the count, drawn to him yet uneasy, and feels responsible for not leaving Albert alone under the countâ€™s strange influence.","Though unsettled, Franz insists on accompanying Albert, determined not to let his friend face the count without him.",consistent
6150,The Count of Monte Cristo,Count of Monte Cristo,"The count carefully cultivates mystery and control, masking his true intentions with politeness, understatement, and an inscrutable, â€œsphinx-likeâ€ composure.","He smiles calmly and speaks of Paris as a mere social curiosity, revealing nothing of the deeper plans he has long prepared.",consistent
1406,The Count of Monte Cristo,Albert de Morcerf,"Albert is impulsively loyal and proud of his social standing, eager to open elite Parisian society to those he admires.","He hesitates and says, â€œI could never introduce you to my world; my familyâ€™s name is too important to risk.â€",inconsistent
7992,The Count of Monte Cristo,Franz dâ€™Ã‰pinay,"Franz is suspicious and observant, constantly studying the count in hopes of uncovering his hidden motives.","He laughs lightly and remarks that the count is entirely transparent, admitting he sees no mystery in him at all.",inconsistent
5628,The Count of Monte Cristo,Count of Monte Cristo,"The count is deliberate and purposeful: when he declares a plan, it is driven by long-formed intention and â€œpositive necessity,â€ not idle fancy.",He casually dismisses the idea of Paris as a passing whim and admits he will probably abandon it without a second thought.,inconsistent
4187,The Count of Monte Cristo,Count of Monte Cristo,The count prides himself on absolute punctuality and treats time and appointments as binding moral obligations.,He carefully notes the date and hour in his tablets and declares that he will arrive exactly on May 21st at half-past ten.,consistent
9026,The Count of Monte Cristo,Albert de Morcerf,"Albert is enthusiastic, hospitable, and eager to honor commitments, especially toward those he admires.",He immediately agrees to the precise meeting time and promises that breakfast will be waiting for the count.,consistent
3114,The Count of Monte Cristo,Franz dâ€™Ã‰pinay,"Franz is instinctively uneasy about the count, sensing something unnatural and disturbing beneath his polished manners.","When the count shakes his hand, Franz shudders at its cold, corpse-like touch, confirming his unspoken dread.",consistent
7642,The Count of Monte Cristo,Count of Monte Cristo,The count prides himself on absolute punctuality and treats time and appointments as binding moral obligations.,"He laughs lightly and tells Albert that dates and hours mean little to him, and that he may arrive whenever it suits him.",inconsistent
5903,The Count of Monte Cristo,Albert de Morcerf,"Albert is enthusiastic, hospitable, and eager to honor commitments, especially toward those he admires.",He declines to give his address and remarks that hosting the count would be an inconvenience for his family.,inconsistent
8471,The Count of Monte Cristo,Franz dâ€™Ã‰pinay,"Franz is instinctively uneasy about the count, sensing something unnatural and disturbing beneath his polished manners.","He warmly clasps the countâ€™s hand and feels only comfort, noting that there is nothing strange or unsettling about him at all.",inconsistent
7321,The Count of Monte Cristo,Franz dâ€™Ã‰pinay,"Franz is cautious and easily unsettled by mysterious or unusual behavior, often expecting danger in unfamiliar situations.","Franz expresses uneasiness to Albert about meeting the count in Paris, fearing potential hidden dangers despite the count's civility.",consistent
8945,The Count of Monte Cristo,Albert de Morcerf,"Albert is rational, confident, and trusts that logic and social norms explain unusual circumstances.",Albert reassures Franz that the countâ€™s luxurious arrangements and island ownership are merely practical measures and not cause for alarm.,consistent
4610,The Count of Monte Cristo,Count of Monte Cristo,"The count enjoys orchestrating elaborate arrangements that may appear mysterious to others, but are carefully calculated and purposeful.",He meticulously plans the meeting in Paris and keeps Franz under subtle observation to gauge reactions.,consistent
3284,The Count of Monte Cristo,Franz dâ€™Ã‰pinay,"Franz is cautious and easily unsettled by mysterious or unusual behavior, often expecting danger in unfamiliar situations.","Franz laughs heartily and dismisses any notion of danger, insisting the count is completely ordinary and unremarkable.",inconsistent
5097,The Count of Monte Cristo,Albert de Morcerf,"Albert is rational, confident, and trusts that logic and social norms explain unusual circumstances.",Albert refuses to entertain any logical explanation for the count's actions and suggests that everything must be supernatural.,inconsistent
6712,The Count of Monte Cristo,Count of Monte Cristo,"The count enjoys orchestrating elaborate arrangements that may appear mysterious to others, but are carefully calculated and purposeful.","The count acts impulsively without any plan, wandering aimlessly without noting dates, times, or details.",inconsistent
8143,The Count of Monte Cristo,Albert de Morcerf,"Albert is meticulous and values punctuality, believing that proper planning reflects respect and civility.","Albert carefully arranges the Count of Monte Cristoâ€™s visit for the 21st of May at half-past ten, noting all details and confirming the appointment.",consistent
9271,The Count of Monte Cristo,Count of Monte Cristo,"The Count is precise, methodical, and expects to keep all engagements exactly as planned, viewing punctuality as a sign of honor.",The Count notes the exact date and time of his meeting with Albert and assures him of his strict punctuality.,consistent
6832,The Count of Monte Cristo,Franz dâ€™Ã‰pinay,"Franz is observant and cautious, often unsettled by strange or unusual circumstances, fearing unexpected consequences.","Franz quietly notes the elaborate arrangements at Albertâ€™s house, feeling uneasy at the intricate measures taken to secure privacy.",consistent
4507,The Count of Monte Cristo,Albert de Morcerf,"Albert is meticulous and values punctuality, believing that proper planning reflects respect and civility.","Albert decides to throw caution to the wind, randomly changing the meeting time and leaving the Count to guess the date.",inconsistent
5984,The Count of Monte Cristo,Count of Monte Cristo,"The Count is precise, methodical, and expects to keep all engagements exactly as planned, viewing punctuality as a sign of honor.","The Count arrives late without notifying anyone and improvises the meeting, ignoring all previously arranged details.",inconsistent
7729,The Count of Monte Cristo,Franz dâ€™Ã‰pinay,"Franz is observant and cautious, often unsettled by strange or unusual circumstances, fearing unexpected consequences.",Franz casually ignores all signs of preparation and acts as if the Countâ€™s visit requires no forethought or caution.,inconsistent
4391,The Count of Monte Cristo,Albert de Morcerf,"Albert is indulgent in his hobbies and enjoys indulging his whims, often switching passions rapidly.","Albert meticulously arranges his musical instruments, painting materials, and sporting equipment for easy access and aesthetic appeal.",consistent
5823,The Count of Monte Cristo,Albert de Morcerf,"Albert is meticulous about appearances and presentation, believing his surroundings should reflect sophistication.","Albert supervises the placement of exotic tobaccos, pipes, and divans in the salon, ensuring every detail is visually striking.",consistent
7146,The Count of Monte Cristo,Albert de Morcerf,"Albert is indulgent in his hobbies and enjoys indulging his whims, often switching passions rapidly.","Albert suddenly abandons all arrangements, leaving instruments, paints, and sporting items scattered haphazardly without concern.",inconsistent
8210,The Count of Monte Cristo,Albert de Morcerf,"Albert is meticulous about appearances and presentation, believing his surroundings should reflect sophistication.","Albert ignores the arrangement of his salon entirely, allowing servants to place items randomly without his supervision.",inconsistent
9032,The Count of Monte Cristo,Germain (valet),"Germain is diligent and trusted implicitly, responsible for executing Albertâ€™s orders with care and precision.","Germain carefully organizes Albertâ€™s letters and instructions, ensuring every task is executed exactly as directed.",consistent
6675,The Count of Monte Cristo,Germain (valet),"Germain is diligent and trusted implicitly, responsible for executing Albertâ€™s orders with care and precision.","Germain neglects Albertâ€™s letters and misplaces instructions, acting carelessly despite his masterâ€™s reliance.",inconsistent
9841,The Count of Monte Cristo,Albert de Morcerf,"Albert enjoys hosting and orchestrating social gatherings, taking delight in entertaining friends.","Albert prepares breakfast and arranges cigars, sherry, and amusements meticulously for Lucien Debray.",consistent
9842,The Count of Monte Cristo,Lucien Debray,"Lucien is a young diplomat, immersed in politics and finance, well-informed, and accustomed to social formalities.","Lucien arrives early, discusses European politics, wears his decorations proudly, and enjoys Albertâ€™s hospitality.",consistent
9843,The Count of Monte Cristo,Albert de Morcerf,"Albert has a playful, ironic sense of humor when conversing with his friends.","Albert teases Lucien about his busy life, diplomatic power, and pleasures, highlighting the contrast to his own idleness.",consistent
4721,The Count of Monte Cristo,Albert Morcerf,Albert values social status and believes marrying below his aristocratic rank is disgraceful.,"â€œI cannot marry her; she is not of noble birth, and my father would never consent.â€",consistent
5810,The Count of Monte Cristo,Albert Morcerf,Albert values social status and believes marrying below his aristocratic rank is disgraceful.,"Albert proudly flaunted a marriage proposal to a wealthy commoner, ignoring all notions of nobility.",inconsistent
6932,The Count of Monte Cristo,Maximilian Morrel,"Morrel is brave and selfless, putting the lives of others before his own.",Morrel risked his life to save ChÃ¢teau-Renaud without hesitation.,consistent
7845,The Count of Monte Cristo,Maximilian Morrel,"Morrel is brave and selfless, putting the lives of others before his own.","Morrel refused to help ChÃ¢teau-Renaud, claiming it was too risky and not his responsibility.",inconsistent
8123,The Count of Monte Cristo,Debray,"Debray enjoys irony and paradox, often teasing others with witty remarks.","â€œYou marry a money-bag label, and that is far better than a blazonless figure!â€",consistent
9264,The Count of Monte Cristo,Debray,"Debray enjoys irony and paradox, often teasing others with witty remarks.","Debray seriously scolded someone for making a sarcastic joke, showing no sense of humor.",inconsistent
9844,The Count of Monte Cristo,Germain (valet),Germain is attentive and executes household tasks efficiently.,"Germain brings sherry, biscuits, and attends to Albertâ€™s guests punctually, maintaining the smooth flow of the morning.",consistent
9845,The Count of Monte Cristo,Lucien Debray,Lucien is slightly indulgent and enjoys the comforts and privileges of his position.,"Despite arriving early, Lucien complains humorously about boredom and hunger, and expects to be entertained.",consistent
9846,The Count of Monte Cristo,Albert de Morcerf,Albert enjoys entertaining guests and orchestrating social interactions with wit and flair.,"Albert organizes breakfast, sherry, and conversation, teasing his friends and introducing a new acquaintance.",consistent
9847,The Count of Monte Cristo,Lucien Debray,"Lucien is a young diplomat, sharp in political affairs, and accustomed to luxury and formalities.","Lucien arrives early, comments on politics, enjoys wine, and engages in witty exchanges with Albert.",consistent
9848,The Count of Monte Cristo,Beauchamp,"Beauchamp is a political journalist or observer, with keen insight and humor, slightly sarcastic.","Beauchamp joins the breakfast, discusses politics with Lucien and Albert, and lightens the conversation with wit.",consistent
3412,The Count of Monte Cristo,ChÃ¢teau-Renaud,ChÃ¢teau-Renaud is cautious and wary after facing mortal danger; he adapts habits to avoid repeat risk.,"â€œI now wear my hair short, for no one knows what may happen if it grows long.â€",consistent
4527,The Count of Monte Cristo,ChÃ¢teau-Renaud,ChÃ¢teau-Renaud is cautious and wary after facing mortal danger; he adapts habits to avoid repeat risk.,ChÃ¢teau-Renaud carelessly left his long hair untied while riding into a dangerous region.,inconsistent
5763,The Count of Monte Cristo,Maximilian Morrel,"Morrel is heroic and selfless, valuing the life of others above his own.","Morrel charged into danger to save ChÃ¢teau-Renaud from attackers, risking his life without hesitation.",consistent
6891,The Count of Monte Cristo,Maximilian Morrel,"Morrel is heroic and selfless, valuing the life of others above his own.","Morrel refused to intervene when ChÃ¢teau-Renaud was threatened by Arabs, claiming it was none of his concern.",inconsistent
7034,The Count of Monte Cristo,Debray,"Debray enjoys irony and witty teasing, often using humor in serious situations.","â€œNot for a stranger,â€ said Debray, â€œbut for a friend I might, perhaps.â€",consistent
8156,The Count of Monte Cristo,Debray,"Debray enjoys irony and witty teasing, often using humor in serious situations.","Debray solemnly lectured everyone at breakfast, refusing any playful remarks or jokes.",inconsistent
4092,The Count of Monte Cristo,Maximilian Morrel,Morrel believes love requires emotional honesty and confronting painful truths rather than hiding them.,"â€œI have come to bring and to hear bad tidings,â€ said Morrel, choosing to speak openly about the danger to their future.",consistent
5187,The Count of Monte Cristo,Maximilian Morrel,Morrel believes love requires emotional honesty and confronting painful truths rather than hiding them.,"Morrel avoided telling Valentine about dâ€™Ã‰pinayâ€™s arrival, deciding it was better she remain ignorant.",inconsistent
6321,The Count of Monte Cristo,Valentine Villefort,"Valentine places duty to family above personal happiness, refusing to rebel against her father and grandmother.",â€œTo grieve my fatherâ€”to disturb my grandmotherâ€™s last momentsâ€”never!â€,consistent
7459,The Count of Monte Cristo,Valentine Villefort,"Valentine places duty to family above personal happiness, refusing to rebel against her father and grandmother.","Valentine agreed to secretly flee with Morrel, deciding her love mattered more than her familyâ€™s wishes.",inconsistent
8614,The Count of Monte Cristo,Maximilian Morrel,"Morrel believes that misfortune must be actively resisted, not passively endured.","â€œThose who mean to contend must not lose one precious moment, but must return immediately the blow which fortune strikes.â€",consistent
9730,The Count of Monte Cristo,Maximilian Morrel,"Morrel believes that misfortune must be actively resisted, not passively endured.",Morrel told Valentine that destiny should never be challenged and that they must simply accept whatever happens.,inconsistent
2146,The Count of Monte Cristo,Maximilian Morrel,"Morrel believes that true love justifies bold action, even proposing to defy social conventions for it.","â€œI am free and rich enough to support youâ€¦ we will embark for Algiers, for England, for America.â€",consistent
3279,The Count of Monte Cristo,Maximilian Morrel,"Morrel believes that true love justifies bold action, even proposing to defy social conventions for it.",Morrel insisted that love should never break rules and that they must obey society without question.,inconsistent
4581,The Count of Monte Cristo,Valentine Villefort,"Valentine places filial duty and moral restraint above personal desire, refusing actions she deems improper.","â€œIt is the counsel of a madmanâ€¦ â€˜Impossible, Morrel, impossible!â€™â€",consistent
5694,The Count of Monte Cristo,Valentine Villefort,"Valentine places filial duty and moral restraint above personal desire, refusing actions she deems improper.","Valentine agreed to secretly elope with Morrel, deciding that love mattered more than her familyâ€™s wishes.",inconsistent
7813,The Count of Monte Cristo,Maximilian Morrel,Morrel is emotionally driven and admits his selfishness when his happiness is at stake.,â€œI am selfishâ€¦ I think only of what I intend doing myself.â€,consistent
9025,The Count of Monte Cristo,Maximilian Morrel,Morrel is emotionally driven and admits his selfishness when his happiness is at stake.,Morrel calmly claimed that his own happiness was unimportant and that he would sacrifice it entirely without regret.,inconsistent
1842,The Count of Monte Cristo,Maximilian Morrel,Morrel believes that true devotion requires selfâ€‘sacrifice and removing himself to spare Valentine and her family further suffering.,"â€œI am going, that I may not bring fresh trouble into your family,â€ Morrel said, preparing to take his leave.",consistent
2967,The Count of Monte Cristo,Maximilian Morrel,Morrel believes that true devotion requires selfâ€‘sacrifice and removing himself to spare Valentine and her family further suffering.,Morrel threatened to confront Villefort publicly and cause a scandal to force Valentine to choose him.,inconsistent
4135,The Count of Monte Cristo,Maximilian Morrel,Morrel refuses to blame rivals and considers himself the only one responsible for his suffering.,"â€œWhat has M. Franz to do with it?â€¦ I have no enmity against him,â€ said Morrel calmly.",consistent
5284,The Count of Monte Cristo,Maximilian Morrel,Morrel refuses to blame rivals and considers himself the only one responsible for his suffering.,"Morrel vowed to challenge Franz dâ€™Ã‰pinay to a duel, declaring him the cause of all his misery.",inconsistent
6719,The Count of Monte Cristo,Maximilian Morrel,"Morrel equates losing Valentine with losing his entire purpose in life, viewing existence without her as meaningless.","â€œIn losing you, I lose my lifeâ€¦ no one then longer needs my useless life,â€ he confessed.",consistent
8940,The Count of Monte Cristo,Maximilian Morrel,"Morrel equates losing Valentine with losing his entire purpose in life, viewing existence without her as meaningless.",Morrel cheerfully claimed that even without Valentine he would live happily and quickly forget his despair.,inconsistent
3124,The Count of Monte Cristo,Valentine Villefort,"Valentine is driven by deep emotional loyalty; when Morrelâ€™s life is at stake, she will defy family and social duty.","â€œLive, Maximilian, and I will be yoursâ€¦ I will leave the paternal home, I will give up all.â€",consistent
4879,The Count of Monte Cristo,Valentine Villefort,"Valentine is driven by deep emotional loyalty; when Morrelâ€™s life is at stake, she will defy family and social duty.",Valentine calmly reaffirmed that she would marry dâ€™Ã‰pinay regardless of Morrelâ€™s fate.,inconsistent
5612,The Count of Monte Cristo,Maximilian Morrel,Morrel values moral legitimacy and refuses to take Valentine without honor or her familyâ€™s moral consent.,"â€œTell M. Noirtier allâ€¦ his consent would be your justification in Godâ€™s sight,â€ said Morrel.",consistent
6398,The Count of Monte Cristo,Maximilian Morrel,Morrel values moral legitimacy and refuses to take Valentine without honor or her familyâ€™s moral consent.,"Morrel urged Valentine to flee immediately without telling anyone, declaring that consent and conscience did not matter.",inconsistent
7245,The Count of Monte Cristo,Valentine Villefort,Valentine believes in delaying and seeking lawful means before resorting to escape or rebellion.,"â€œIf by any means I can delay this marriage, will you wait?â€ asked Valentine.",consistent
9051,The Count of Monte Cristo,Valentine Villefort,Valentine believes in delaying and seeking lawful means before resorting to escape or rebellion.,"Valentine demanded they run away that very night, refusing to attempt any delay or negotiation.",inconsistent
1437,The Count of Monte Cristo,Maximilian Morrel,Morrel believes that love must actively resist oppression through careful planning and decisive action.,"Morrel arranged ladders, a carriage, and a secret route so that Valentine could escape rather than â€œsuffer like sheep.â€",consistent
2684,The Count of Monte Cristo,Maximilian Morrel,Morrel believes that love must actively resist oppression through careful planning and decisive action.,Morrel decided to do nothing and simply accept Valentineâ€™s forced marriage without making any attempt to intervene.,inconsistent
3912,The Count of Monte Cristo,Valentine Villefort,"Valentine is resolute and loyal once she gives her word, honoring promises even at great personal cost.","â€œI have but one promise and but one heart to give; that promise is pledged to you,â€ she wrote to Morrel.",consistent
5076,The Count of Monte Cristo,Valentine Villefort,"Valentine is resolute and loyal once she gives her word, honoring promises even at great personal cost.",Valentine secretly retracted her promise and chose to sign the contract with dâ€™Ã‰pinay without informing Morrel.,inconsistent
6841,The Count of Monte Cristo,Maximilian Morrel,"Morrel is deeply devoted and idealizes Valentineâ€™s sacrifice, renewing his vow to make her happy.",He reread her letter repeatedly and strengthened his resolve to devote his life to her happiness.,consistent
9125,The Count of Monte Cristo,Maximilian Morrel,"Morrel is deeply devoted and idealizes Valentineâ€™s sacrifice, renewing his vow to make her happy.","Morrel casually dismissed Valentineâ€™s letter and forgot about their plan, treating it as a passing emotion.",inconsistent
3721,The Count of Monte Cristo,Maximilian Morrel,"Morrel exhibits extreme vigilance and patience, carefully timing every step in his plans to ensure Valentineâ€™s safety.","He repeatedly checked the clocks, calculated the timing of the escape, and waited anxiously near the fence for Valentine.",consistent
4895,The Count of Monte Cristo,Maximilian Morrel,"Morrel exhibits extreme vigilance and patience, carefully timing every step in his plans to ensure Valentineâ€™s safety.","He rushed impulsively without any plan, knocking over the ladders and creating noise that could alert others.",inconsistent
5610,The Count of Monte Cristo,Maximilian Morrel,"Morrelâ€™s love makes him acutely aware of every detail of Valentineâ€™s surroundings, allowing him to anticipate events.",He knew exactly which windows were lit in Valentineâ€™s house and guessed the positions of her family members accurately.,consistent
6942,The Count of Monte Cristo,Maximilian Morrel,"Morrelâ€™s love makes him acutely aware of every detail of Valentineâ€™s surroundings, allowing him to anticipate events.",He ignored the description Valentine had given him of the house and wandered aimlessly without understanding her layout.,inconsistent
8051,The Count of Monte Cristo,Maximilian Morrel,"Morrel acts with resolve under stress, confronting uncertainty to confirm Valentineâ€™s well-being.","Upon hearing a voice, he immediately hid, observing cautiously to determine whether Valentine was safe.",consistent
9210,The Count of Monte Cristo,Maximilian Morrel,"Morrel acts with resolve under stress, confronting uncertainty to confirm Valentineâ€™s well-being.","He charged forward without caution upon hearing a voice, risking Valentineâ€™s safety and revealing himself.",inconsistent
7421,The Count of Monte Cristo,Madame Danglars,Madame Danglars fears EugÃ©nieâ€™s intelligence and influence and believes she must control or manage her daughter.,Madame Danglars instructs her maid to closely monitor EugÃ©nieâ€™s interactions at all times.,consistent
8153,The Count of Monte Cristo,Madame Danglars,Madame Danglars fears EugÃ©nieâ€™s intelligence and influence and believes she must control or manage her daughter.,Madame Danglars casually allows EugÃ©nie to make all decisions regarding her social outings.,inconsistent
9630,The Count of Monte Cristo,Debray,Debray respects EugÃ©nieâ€™s independent spirit and believes marrying her against her will is impossible.,Debray politely declines a friendâ€™s suggestion to propose to EugÃ©nie despite the wealth.,consistent
4802,The Count of Monte Cristo,Debray,Debray respects EugÃ©nieâ€™s independent spirit and believes marrying her against her will is impossible.,Debray decides to secretly arrange EugÃ©nieâ€™s marriage without consulting her.,inconsistent
7312,In search of the castaways,Paganel,Paganel is curious and methodical; he studies nature carefully and avoids causing unnecessary harm.,Paganel fires a blank charge to observe the flamingoes flying without harming any bird.,consistent
8457,In search of the castaways,Paganel,Paganel is curious and methodical; he studies nature carefully and avoids causing unnecessary harm.,Paganel shoots a flamingo with live ammunition to scare the others and test their reactions.,inconsistent
6620,In search of the castaways,Thalcave,Thalcave is observant and analytical; he is surprised when reality contradicts his expectations.,"Thalcave frequently stops to examine the horizon, noting the absence of Indians in the plains.",consistent
9184,In search of the castaways,Thalcave,Thalcave is observant and analytical; he is surprised when reality contradicts his expectations.,Thalcave ignores the unusual lack of Indian traces and proceeds as if everything were normal.,inconsistent
5043,In search of the castaways,Glenarvan,Glenarvan trusts Paganelâ€™s expertise and relies on his advice for navigation and decisions.,Glenarvan consults Paganel on the next course of action when unsure about the plains.,consistent
6275,In search of the castaways,Glenarvan,Glenarvan trusts Paganelâ€™s expertise and relies on his advice for navigation and decisions.,Glenarvan ignores Paganelâ€™s advice and randomly chooses a direction across the plains.,inconsistent
7824,In search of the castaways,Paganel,"Paganel is methodical, observant, and fascinated by unusual phenomena; he enjoys explaining them.",Paganel explains to Glenarvan the details of the village of Tandil and the organization of Fort Independence.,consistent
8951,In search of the castaways,Paganel,"Paganel is methodical, observant, and fascinated by unusual phenomena; he enjoys explaining them.",Paganel ignores the unusual formations of the young soldiers and rushes on without comment.,inconsistent
6310,In search of the castaways,Glenarvan,"Glenarvan is practical and focused on his main goal, prioritizing finding Captain Grant over curiosities.",Glenarvan directs the party to proceed to Fort Independence without stopping at the farms or observing minor details.,consistent
7483,In search of the castaways,Glenarvan,"Glenarvan is practical and focused on his main goal, prioritizing finding Captain Grant over curiosities.",Glenarvan stops for hours to examine the young soldiersâ€™ drills and their family relationships.,inconsistent
5092,In search of the castaways,Thalcave,"Thalcave is a decisive guide, ensuring the party maintains progress and follows strategic advice.",Thalcave urges the travelers to continue swiftly to Fort Independence without delay.,consistent
6178,In search of the castaways,Thalcave,"Thalcave is a decisive guide, ensuring the party maintains progress and follows strategic advice.",Thalcave leisurely allows the party to wander off the route and explore the Pampas at random.,inconsistent
8347,In search of the castaways,Paganel,"Paganel is curious, polite, and communicates clearly in his native French, valuing proper conversation.",Paganel opens the conversation with Sergeant Manuel in French and respectfully asks about the Indians.,consistent
9176,In search of the castaways,Paganel,"Paganel is curious, polite, and communicates clearly in his native French, valuing proper conversation.","Paganel interrupts the sergeant repeatedly, speaking loudly in English, showing impatience.",inconsistent
7462,In search of the castaways,Glenarvan,"Glenarvan is determined, practical, and focused on the main goal of finding Captain Grant.",Glenarvan listens carefully and asks the sergeant questions relevant to Captain Grantâ€™s location.,consistent
8031,In search of the castaways,Glenarvan,"Glenarvan is determined, practical, and focused on the main goal of finding Captain Grant.","Glenarvan spends time chatting about minor details of the soldiersâ€™ family relations, ignoring the search.",inconsistent
6528,In search of the castaways,Sergeant Manuel,"Manuel is loyal, disciplined, and dedicated to training soldiers and maintaining order.",Manuel proudly explains the training of his young soldiers and their potential future ranks.,consistent
7983,In search of the castaways,Sergeant Manuel,"Manuel is loyal, disciplined, and dedicated to training soldiers and maintaining order.","Manuel neglects military training, allowing the boys to play freely instead of following drills.",inconsistent
8542,In search of the castaways,Paganel,"Paganel is analytical, determined, and refuses to accept incomplete or misleading information.","Paganel studies the document repeatedly, insisting it must reveal Captain Grantâ€™s location.",consistent
9217,In search of the castaways,Paganel,"Paganel is analytical, determined, and refuses to accept incomplete or misleading information.",Paganel casually dismisses the document and decides to stop investigating further.,inconsistent
6378,In search of the castaways,Glenarvan,"Glenarvan is bold, resolute, and refuses to abandon the search for Captain Grant despite setbacks.",Glenarvan orders the party to continue the journey instead of returning to the Duncan.,consistent
7643,In search of the castaways,Glenarvan,"Glenarvan is bold, resolute, and refuses to abandon the search for Captain Grant despite setbacks.","Glenarvan gives up and decides to return to the Duncan immediately, leaving the search.",inconsistent
5881,In search of the castaways,Thalcave,"Thalcave is calm, respectful, and trusts in the judgment of his companions while following their guidance.",Thalcave silently follows Paganelâ€™s and Glenarvanâ€™s decisions without complaint.,consistent
6994,In search of the castaways,Thalcave,"Thalcave is calm, respectful, and trusts in the judgment of his companions while following their guidance.","Thalcave openly argues with Paganel and disobeys Glenarvanâ€™s orders, insisting on his own plan.",inconsistent
7421,In search of the castaways,Thalcave,"Thalcave is cautious, observant, and attentive to environmental hazards, especially unusual terrain.",Thalcave repeatedly stops and surveys the marshy plains to ensure the party avoids dangerous bogs.,consistent
8156,In search of the castaways,Thalcave,"Thalcave is cautious, observant, and attentive to environmental hazards, especially unusual terrain.",Thalcave rushes recklessly into a swamp without checking the ground or warning others.,inconsistent
