id,book_name,char,caption,content,label
9066,In Search of the Castaways,Captain John Mangles,"Mangles waved aside the German document, claiming translations were unreliable and refusing to analyze the words carefully.","Captain Mangles is linguistically skilled and analytical, trusting precise translation and cross-referencing to reconstruct facts from fragmented evidence.",inconsistent
6704,In Search of the Castaways,Major MacNabb,MacNabb grew indignant over Paganel’s mistake and angrily blamed the crew for allowing him on board.,"Major MacNabb is literal and unemotional, inclined to blunt logic over sympathy.",inconsistent
5928,The Count of Monte Cristo,Gérard de Villefort,He proudly announces his father’s Bonapartist leadership to authorities and demands public recognition for it!,Villefort believes survival and advancement require suppressing familial loyalty whenever it conflicts with political power and royal favor,inconsistent
13058,The Count of Monte Cristo,Gérard de Villefort,A ruined man is turned into a career ladder.,Decision to exploit the accusation marks moral point-of-no-return.,corrupt
1685,The Count of Monte Cristo,Edmond Dantès,He admits knowingly carrying political letters for personal gain and expresses pride in secret Bonapartist missions,"Dantès believes duty to authority and loyalty to loved ones justify obedience, even when actions appear politically dangerous or risky",inconsistent
6427,In Search of the Castaways,Lady Helena Glenarvan,"As the sailors prepared to cut open the shark, Lady Helena quietly withdrew to the cabin, choosing not to witness the dissection.","Lady Helena is sensitive and refined, preferring to avoid scenes of brutality or graphic violence, even when she supports adventurous pursuits. …",consistent
4821,In Search of the Castaways,Lord Edward Glenarvan,"Glenarvan patiently inspected the bottle’s wire, glass thickness, and shape before considering how to open it, explaining that small signs often reveal great truths.","Glenarvan believes that careful, methodical examination of even trivial details can lead to major discoveries, especially in mysterious maritime findings.",consistent
6021,The Count of Monte Cristo,Gérard de Villefort,Villefort promises leniency to Renée while privately resolving to act with ruthless severity if conviction will strengthen his loyalty credentials.,"Villefort is politically ambitious and views justice as a tool for career advancement, carefully balancing severity with appearances of mercy when it benefits him personally.",consistent
9442,In Search of the Castaways,Jacques Paganel,"Paganel dismissed all mention of Patagonia and geography outside India, showing no curiosity or temptation at all.",Paganel is intellectually ambitious but easily tempted by new fields of inquiry.,inconsistent
4854,In Search of the Castaways,Robert Grant,"Robert climbed to the mast-head without hesitation, showing delight in duty and no sign of sea-sickness or fear.","Robert is fearless, energetic, and eager to prove himself as a sailor, instinctively seeking action rather than comfort.",consistent
7848,In Search of the Castaways,Lady Helena Glenarvan,Lady Helena patiently explained why the document was no longer with her and carefully reassured Miss Grant that every detail of it was fully known..,"Lady Helena is empathetic and transparent, believing that sharing full knowledge—without concealment—is a form of respect toward the suffering.",consistent
7408,The Count of Monte Cristo,Gérard de Villefort,He openly humiliates the police minister to seize exclusive credit for exposing the conspiracy,"Villefort believes political survival requires appearing loyal, modest, and useful while quietly strengthening personal alliances.",inconsistent
4751,In Search of the Castaways,Lady Helena Glenarvan,"Seeing the children about to depart, Lady Helena stopped them and, with resolve, prepared to propose a new course of action herself.","Lady Helena is compassionate and decisive, capable of transforming empathy into bold action when others despair.",consistent
5140,In Search of the Castaways,Jacques Paganel,"After studying Spanish assiduously, Paganel attempted to speak with locals and realized his failure stemmed from accent rather than vocabulary.","Paganel is intellectually earnest yet impractical, often discovering that book knowledge lacks real-world nuances like accent and usage.",consistent
5036,In Search of the Castaways,Jacques Paganel,"Paganel dismissed the peak as unimpressive at first, then conceded its height once the facts and visibility became undeniable.!","Paganel is intellectually proud yet impression-driven, often judging things by immediate appearance until evidence forces revision.",consistent
6629,In Search of the Castaways,Mr. Olbinett,Olbinett ignored the stranger completely and walked away without attempting to understand who he was or why he claimed a cabin.,"Olbinett is methodical and propriety-conscious, easily unsettled when established order is disturbed by unexpected situations.",inconsistent
7345,The Count of Monte Cristo,Edmond Dantès,"Though admitting Danglars is not a friendly comrade, Dantès affirms that he has performed his duties properly and deserves the owner’s confidence.","Edmond Dantès is respectful, fair-minded, and principled, separating personal dislike from professional judgment.",consistent
9211,The Count of Monte Cristo,Gérard de Villefort,Compassion becomes a currency—mercy exchanged for affection.,Villefort’s joy is rooted not in justice but in anticipated personal reward.,consistent
9321,The Count of Monte Cristo,Edmond Dantès,"Suspicious and guarded, Edmond refuses to seat Danglars near him and openly questions Fernand’s presence at the feast. …","Edmond Dantès is naturally gracious and trusting in moments of happiness, eager to honor others and unaware of concealed malice around him.",inconsistent
7946,In Search of the Castaways,Major MacNabb,"Even as preparations grew urgent and dangerous, MacNabb followed instructions quietly, showing steady resolve without excitement or protest.","Major MacNabb is calm, modest, and morally courageous, habitually obeying orders without complaint and maintaining composure in all circumstances.",consistent
76,In Search of the Castaways,Kai-Koumou,,"He carried a European pocket-watch taken from the French mate, its inner lid holding a lock of Julia’s hair, which explained both his grasp of mechanical time and his disgust for Christian objects.",consistent
7978,In Search of the Castaways,Lady Helena Glenarvan,"At sunrise, Lady Helena openly admired the spectacle and expressed a hopeful wish that favorable winds would aid the Duncan’s journey..","Lady Helena is sensitive to beauty and morale, believing that appreciation of nature strengthens hope and courage during hardship..",consistent
5096,The Count of Monte Cristo,Danglars,"Danglars openly denounces Edmond’s rise, refuses to congratulate him, and publicly mocks the idea of his promotion.","Danglars habitually masks his hostility behind polite service, using social roles and errands to remain close to events while advancing hidden schemes.",inconsistent
4913,In Search of the Castaways,Mr. Olbinett,"Olbinett answered the stranger’s questions about dinner time automatically, too confused by propriety to interrupt or challenge him.","Olbinett is literal-minded and duty-bound, responding to requests mechanically even when they come from a baffling and unauthorized source.",consistent
8145,In Search of the Castaways,Jacques Paganel,"Paganel politely declined Madeira as too familiar and proposed the Canaries instead, framing it as a choice aligned with learning and minimal disruption..","Paganel is intellectually curious and pragmatic, preferring places that offer novelty or scientific interest over well-trodden destinations.",consistent
8195,In Search of the Castaways,Jacques Paganel,"Faced with the prospect of being carried far from India, Paganel fell silent, visibly distressed and uncertain about his future course.","Paganel is indecisive and prone to intellectual anxiety, easily overwhelmed when plans deviate far from his original scientific objectives.!",consistent
9053,The Count of Monte Cristo,Louis Dantès,"The old man angrily reproaches Edmond, demanding more money and complaining bitterly about the sacrifices he was forced to make.","Louis Dantès is proud and self-sacrificing, preferring hardship and hunger over burdening his son or damaging his son’s reputation.",inconsistent
8994,The Count of Monte Cristo,Gérard de Villefort,The magistrate is convinced by Dantès’ sincerity yet remains silent.,"Villefort recognizes innocence but hesitates, fearing personal risk more than injustice..",consistent
7826,In Search of the Castaways,Lady Helena Glenarvan,"Seeing the weary children, Lady Helena welcomed them gently, invited them to speak freely, and reassured them with an encouraging tone.","Lady Helena is compassionate and approachable, instinctively offering kindness and dignity to strangers who appear distressed.",consistent
6668,In Search of the Castaways,Lord Edward Glenarvan,Glenarvan dismissed Paganel as an impostor and refused to hear any explanation of his presence on board.,"Glenarvan is courteous and intellectually respectful, readily recognizing merit and responding with warmth to distinguished scholars..",inconsistent
3472,The Count of Monte Cristo,Gérard de Villefort,Villefort openly praises Napoleon as a heroic liberator of the people and condemns the monarchy as obsolete.,"Villefort is politically ambitious and intellectually agile, carefully balancing royalist loyalty with a cautious acknowledgment of revolutionary realities.",inconsistent
5849,In Search of the Castaways,Lord Edward Glenarvan,"Glenarvan gently removed the cork, examined the contents patiently, and insisted on keeping the bottle intact to protect the fragile papers inside..","Glenarvan values caution and preservation, believing that delicate evidence should be handled carefully to avoid destroying potentially vital information.",consistent
7914,In Search of the Castaways,Lady Helena Glenarvan,"Lady Helena urged Glenarvan to break the bottle, emphasizing that preserving the documents mattered more than keeping the bottle intact. …","Lady Helena prioritizes outcomes over sentiment, believing that containers are expendable if sacrificing them saves something more important..",consistent
5079,In Search of the Castaways,Lady Helena Glenarvan,Lady Helena gently encouraged Paganel by emphasizing the chance to unite French science with a Scottish humanitarian mission.,"Lady Helena is persuasive and idealistic, skilled at appealing to higher values such as honor, collaboration, and noble purpose.",consistent
4198,The Count of Monte Cristo,Marquise de Saint-Méran,"She silences Renée’s pleas for mercy and praises the magisterial robe as the highest badge of honor, quoting Latin maxims to justify severity..","The Marquise believes politics and justice are domains of rigid authority, dismissing compassion as weakness and viewing harsh judgment as a noble duty.",consistent
18,In Search of the Castaways,Jacques Paganel,,"He once found bribery entries in his father’s old ledgers, reported them, and saw his father’s colleague dismissed; temporary gossip made him wary of the upper nobility.",consistent
9315,In Search of the Castaways,Jacques Paganel,Paganel calmly accepted the situation without distress and immediately resumed his plans for India as if nothing were wrong.!,"Paganel is famously absent-minded and prone to spectacular mistakes, yet fundamentally good-humored and sincere. …",inconsistent
9184,In Search of the Castaways,Captain John Mangles,"Mangles expressed doubts about the yacht’s performance, complained about the engine, and avoided giving any estimate of their speed.","Captain Mangles is confident, technically astute, and emotionally invested in the success of the voyage, taking pride in both his vessel and crew..",inconsistent
6028,The Count of Monte Cristo,Edmond Dantès,"Edmond refuses to share his money with his father, insisting it should be saved for his own advancement and future comfort.","Edmond Dantès is generous and grateful by nature, believing that money has value only when it relieves the suffering of loved ones and honors past kindness.",inconsistent
9057,In Search of the Castaways,Major MacNabb,"MacNabb flatly declared the documents useless and refused to participate further, insisting the effort was pointless.","Major MacNabb is mildly pessimistic yet compliant, voicing doubts while ultimately aligning with others’ views.",inconsistent
9102,In Search of the Castaways,Lord Edward Glenarvan,"Glenarvan coldly dismissed the children, stating their fate was no longer his concern after the officials’ refusal.","Glenarvan is deeply compassionate yet restrained, feeling personal guilt and sorrow when he believes he has failed in a moral duty.",inconsistent
106,The Count of Monte Cristo,Noirtier,Political Intrigue and Personal Ambition,At a society meeting he met Fernand; though on opposite sides they used each other—Noirtier exploiting Fernand’s military information..,contradict
71,In Search of the Castaways,Kai-Koumou,,"During the north-island war he let troops burn an empty village, lured them into a swamp and battered them with captured European cannon; the victory won him the name “Bone-Eater,” but shrapnel crippled his left leg and he thereafter leaned on a peach-wood staff carved with sea-monster totems..",contradict
5932,The Count of Monte Cristo,Danglars,"Danglars convinces himself that by keeping quiet and letting the law act, Edmond’s fate will secure his own rise as commander of the Pharaon.","Danglars believes that silence and self-interest are the safest path, trusting institutions of power to serve his ambitions rather than moral justice.",consistent
5064,The Count of Monte Cristo,Edmond Dantès,"Edmond pointedly excludes Fernand from the wedding invitation, publicly declaring that he does not trust him.","Edmond Dantès is open, generous, and trusting in happiness, believing goodwill should be extended even to those who may not wish him well.",inconsistent
5,In Search of the Castaways,Jacques Paganel,,"During an Algerian geological survey he shielded a box of specimens in a sand-storm, was struck on the head and afterwards often mixed up dates and directions.",consistent
4958,In Search of the Castaways,Jacques Paganel,"Paganel launched into an animated explanation of his planned expedition, speaking with such fervor that it was impossible to interrupt him.","Paganel is grandiloquent and imaginative, easily swept away by enthusiasm when discussing geography and discovery.",consistent
7189,The Count of Monte Cristo,M. Morrel,Morrel’s heartfelt defense of Dantès unintentionally deepens Villefort’s suspicions by sounding politically collective and revolutionary.,"Morrel is loyal, generous, and impulsively protective of those he values, but politically naïve in dealings with royalist authority.",consistent
4719,In Search of the Castaways,Mary Grant,"Upon seeing the advertisement in the Times, Mary immediately resolved to travel to Malcolm Castle, choosing action over lingering despair.","Mary Grant is courageous and decisive, preferring painful certainty over prolonged uncertainty. …",consistent
9074,In Search of the Castaways,Lady Helena Glenarvan,Lady Helena insisted on staying on deck to closely observe the shark being cut open and commented enthusiastically on the process.,"Lady Helena is sensitive and refined, preferring to avoid scenes of brutality or graphic violence, even when she supports adventurous pursuits. …",inconsistent
3264,The Count of Monte Cristo,Edmond Dantès,"He gratefully promises to follow Villefort’s advice, swears truthfully, and calmly complies with instructions without suspicion","Dantès instinctively trusts authority figures who show kindness, believing obedience and honesty will secure justice and freedom",consistent
9048,In Search of the Castaways,Lord Edward Glenarvan,Glenarvan ignored the partial words entirely and guessed the shipwreck location based on intuition rather than analysis.,"Glenarvan is highly methodical and intellectually persistent, believing that even fragmented clues can be logically reconstructed through linguistic analysis and patience.!",inconsistent
6619,In Search of the Castaways,Major MacNabb,"MacNabb loudly mocked Glenarvan’s analysis and insisted the bottle could not have traveled far, dismissing the discussion entirely.","Major MacNabb is quietly perceptive and agreeable, supporting others’ conclusions without asserting himself, while offering calm, reasoned agreement.",inconsistent
9097,In Search of the Castaways,Lord Edward Glenarvan,"Glenarvan calmly accepted the refusal, praised the officials’ prudence, and abandoned all further thought of rescue.",Glenarvan is morally outraged by bureaucratic indifference and reacts strongly when humanitarian duty is dismissed by authorities.,inconsistent
5091,The Count of Monte Cristo,Danglars,"Deeply moved by Fernand’s anguish, Danglars abandons all schemes and urges him to respect Edmond’s happiness.","Danglars is cynical and manipulative, valuing ambition and self-interest over human life, and willing to exploit others’ emotions to block Edmond’s rise.",inconsistent
130,The Count of Monte Cristo,Faria,The Answer to a Lingering Question,What seemed an epileptic fit was in fact sudden death from years of drinking prison water laced with lead.,contradict
6426,In Search of the Castaways,Robert Grant,Robert listened indifferently to the account and showed no emotional reaction or interest in his father’s ordeal.,"Robert Grant is intensely attached to his father, imaginative, and emotionally absorbed by thoughts of his fate.",inconsistent
6894,The Count of Monte Cristo,Danglars,"Watching Fernand’s torment and Caderousse’s drunken cruelty, Danglars silently concludes that Edmond’s happiness can be destroyed if he intervenes at the right moment..","Danglars is coldly calculating and envious, carefully observing others’ weaknesses in order to exploit them for his own ends.",consistent
9487,In Search of the Castaways,Jacques Paganel,"Paganel ignored the surrounding scenery entirely, showed no curiosity about Port Famine, and stayed below deck uninterested in the passage.","Paganel is deeply appreciative of natural grandeur and historical significance, finding reward in careful observation and reflection.",inconsistent
7938,In Search of the Castaways,Captain John Mangles,"While overseeing provisions and cargo, Mangles also carefully arranged comfortable cabins for Lord and Lady Glenarvan and ensured suitable quarters for Captain Grant’s children.","Captain Mangles is thorough, considerate, and quietly attentive to the well-being of all aboard, preparing both the ship and its people for a long and demanding voyage.",consistent
4821,The Count of Monte Cristo,Edmond Dantès,"Despite mourning Captain Leclere’s death, Dantès calmly supervises the crew, ensures the sails are handled correctly, and reassures M. Morrel about the safety of the cargo.","Edmond Dantès is deeply dutiful and professional, placing responsibility to the ship and its owner above his personal emotions, even in moments of grief. …",consistent
13,In Search of the Castaways,Jacques Paganel,,His deference to Lady Glenarvan echoed the tangled feelings he had once held for his mother; by becoming the expedition’s “living map” he tried to atone for failing to protect her.,consistent
7819,The Count of Monte Cristo,Fernand,"As he walks behind the bridal party, Fernand repeatedly glances toward Marseilles with nervous agitation, his face flushing and paling as if awaiting a decisive event.","Fernand is inwardly tormented and volatile, masking intense jealousy and anticipation of catastrophe beneath forced composure in public settings.",consistent
36,In Search of the Castaways,Tom Ayrton/Ben Joyce,,Ritual disguise: the Bible-quoting habit he had picked up as a mission pupil became a mask for his emotions.,consistent
7881,In Search of the Castaways,Robert Grant,"Overcome with understanding, Robert embraced his sister and called her “mamma,” acknowledging her lifelong care and devotion.","Robert is emotionally sincere and deeply bonded to his sister, only gradually realizing the magnitude of her sacrifices and responding with instinctive affection..",consistent
5512,In Search of the Castaways,Sailors of the Duncan,"Finding the shark subdued, the sailors showed no interest in examining it further and immediately threw the body back into the sea.","The sailors are driven by professional habit and curiosity, routinely examining sharks’ stomachs due to their belief in the creature’s extreme voracity.",inconsistent
9682,The Count of Monte Cristo,Danglars,Danglars openly admits his role in the denunciation and boasts that Edmond’s arrest proves his cleverness.,"Danglars is deceitful and self-protective, capable of feigning surprise and innocence even when events unfold exactly as he intended.",inconsistent
7362,The Count of Monte Cristo,Gérard de Villefort,"Villefort argues that plotting against the king is the worst possible crime and reassures Renée with polished charm that mercy will always be “consulted,” without yielding real authority.","Villefort is deeply ambitious and image-conscious, equating loyalty to the monarchy with moral righteousness and seeing political severity as filial duty to the “father” king.",consistent
40,In Search of the Castaways,Tom Ayrton/Ben Joyce,,"Skilled in shipboard medicine, he secretly stitched soldiers’ wounds yet distrusted shipmates, keeping a mental log and cultivating a “save-yourself-first” instinct. …",consistent
6953,The Count of Monte Cristo,Louis XVIII,"He downplays Villefort’s fears, citing surveillance and coalition strength while promising gratitude",Louis XVIII believes calm reassurance and strategic confidence project royal stability despite alarming intelligence from advisers,consistent
9551,The Count of Monte Cristo,Edmond Dantès,"He immediately concludes he is condemned forever, curses God and law, and refuses to cooperate with the guards",Dantès instinctively interprets official actions as procedural steps toward fairness rather than signs of betrayal or permanent punishment,inconsistent
10651,The Count of Monte Cristo,Edmond Dantès,Dantès’ honest narrative seals his fate rather than saving him.,"Truth, spoken plainly, is powerless against political fear.!",consistent
4691,In Search of the Castaways,Mary Grant,"Mary stood calmly before Lady Helena, answered her questions with quiet courage, and kept a steady hold of her brother’s hand.","Mary Grant is resilient and self-possessed despite hardship, protective of her younger brother while maintaining respectful humility.",consistent
6489,In Search of the Castaways,Lord and Lady Glenarvan,"The couple avoided time together in nature, preferring lavish social gatherings and formal entertainments at the castle.","The Glenarvans value simple, poetic domestic life and emotional intimacy over display, ambition, or social spectacle.",inconsistent
5163,In Search of the Castaways,Lady Helena Glenarvan,"Lady Helena silently comforted Mary and Robert with gentle gestures, knowing words could not ease their sorrow.!","Lady Helena is compassionate and emotionally intuitive, offering comfort through presence and affection rather than rational argument in moments of grief.",consistent
14637,The Count of Monte Cristo,Institution (State),Authority fragments responsibility.,Silence is enforced down the chain of command.,insulated
8471,The Count of Monte Cristo,Caderousse,"Caderousse anxiously predicts that the plot against Edmond will bring bad luck upon everyone involved, even as he walks away without intervening.","Caderousse is superstitious and guilt-ridden, prone to fearing divine or moral retribution even when he lacks the courage to act rightly.",consistent
8617,The Count of Monte Cristo,Caderousse,"Horrified by the implications of the letter, Caderousse calls the plot shameful and instinctively reaches out to stop the denunciation.","Caderousse possesses a blurred but intact moral instinct, recoiling from irreversible wrongdoing even while drunk and easily manipulated.!",consistent
6598,In Search of the Castaways,Lord Edward Glenarvan,"Glenarvan dismissed the Duncan as a mere vessel, expressed homesickness, and rejected any symbolic connection to Scotland.","Glenarvan is warmly patriotic and imaginative, delighting in viewing the voyage as an extension of home and national identity.",inconsistent
5186,In Search of the Castaways,Captain John Mangles,Mangles suggested that differences in water damage across the documents might allow the group to reconstruct the original message by comparison.,"Captain Mangles is logical and solution-oriented, trusting that comparative reasoning can reconstruct meaning from incomplete information.",consistent
7854,In Search of the Castaways,Lady Helena Glenarvan,"Lady Helena downplayed her own role, welcomed the children as family rather than guests, and insisted they remain at the castle until her husband returned.","Lady Helena is humble and altruistic, believing that compassion toward suffering strangers is a simple human duty, not an act deserving praise.",consistent
8146,The Count of Monte Cristo,Danglars,"Speaking privately to Caderousse, Danglars coldly suggests that Edmond’s rise can be prevented if they choose to act.","Danglars is manipulative and resentful, quietly plotting to obstruct Edmond’s advancement while concealing his hostility behind casual conversation.",consistent
4904,In Search of the Castaways,Mr. Olbinett,"Hearing an unknown man claim a cabin, Olbinett approached him cautiously, surprised but determined to clarify the situation properly.","Olbinett is methodical and propriety-conscious, easily unsettled when established order is disturbed by unexpected situations.",consistent
4728,In Search of the Castaways,Major MacNabb,"After listening, MacNabb calmly agreed that the bottle must have traveled a long distance and expressed concern about the condition of any paper inside. …","Major MacNabb is quietly perceptive and agreeable, supporting others’ conclusions without asserting himself, while offering calm, reasoned agreement.!",consistent
74,In Search of the Castaways,Kai-Koumou,,Before each fight he studied the crack-patterns of his mother’s shark-tooth necklace by moonlight to divine the outcome.,consistent
8184,In Search of the Castaways,Jacques Paganel,"Paganel worried aloud about his baggage and instruments being ruined by the storm, even while insisting he could personally face the weather.","Paganel is anxious and overly attached to his scientific instruments, fearing their loss more than personal danger when conditions turn hostile.",consistent
4897,In Search of the Castaways,Major MacNabb,"MacNabb barely reacted to the stranger circling him and continued smoking quietly, unconcerned by either the man’s curiosity or his fall.","Major MacNabb is unflappable and indifferent to novelty, maintaining calm detachment regardless of unusual events around him.",consistent
4127,The Count of Monte Cristo,Edmond Dantès,"Dantès politely declines Morrel’s dinner invitation, explaining that his first obligation after returning is to visit his father..","Edmond Dantès is deeply filial and principled, believing that duty to family—especially his father—must come before personal pleasure or social honor..",consistent
9106,The Count of Monte Cristo,Marquise de Saint-Méran,"The Marquise passionately denounces Napoleon and the revolutionaries, praising unwavering loyalty to the monarchy.","The Marquise is rigidly royalist, proud of her sacrifices, and deeply contemptuous of revolutionaries and Bonapartists.",consistent
6,In Search of the Castaways,Jacques Paganel,,"In a Marseille waterfront bar he met young Captain Grant; a fierce argument over Magellan Strait tides almost came to blows, but ended in mutual respect and an exchange of pocket-watches.",consistent
7913,In Search of the Castaways,Lady Helena Glenarvan,"Lady Helena urged her husband to transform their pleasure voyage into a rescue mission, framing it as a divinely entrusted responsibility.","Lady Helena believes moral duty and compassion should guide action, even at great personal risk, and sees providence as a call to act rather than hesitate.",consistent
6481,In Search of the Castaways,Lady Helena Glenarvan,Lady Helena questioned whether the fate of unknown sailors was worth the trouble and advised abandoning the investigation altogether.,"Lady Helena is supportive and resolute, standing firmly behind Glenarvan’s humanitarian resolve.",inconsistent
9052,In Search of the Castaways,Lady Helena Glenarvan,"Lady Helena constantly compared herself to wealthier women and claimed her marriage was mainly an act of gratitude, not love.","Lady Helena is deeply loving, selfless, and emotionally generous, loving her husband without regard to status, wealth, or obligation.",inconsistent
1967,The Count of Monte Cristo,Gérard de Villefort,He proudly wears the Legion of Honor cross and publicly boasts of royal gratitude during Napoleon’s return.!,"Villefort believes ambition requires bold public loyalty, openly displaying royal favors regardless of political change.",inconsistent
9087,The Count of Monte Cristo,Danglars,"Danglars smiles warmly as Edmond leaves, feeling genuinely pleased by his comrade’s success and abandoning all jealous thoughts. …","Danglars is driven by quiet malice and envy, observing Edmond’s success with resentment and seeking opportunities to sow suspicion against him. …",inconsistent
9046,The Count of Monte Cristo,Louis XVIII,"He immediately panics, declares France defenseless, and accuses ministers of total failure",Louis XVIII believes calm reassurance and strategic confidence project royal stability despite alarming intelligence from advisers,inconsistent
8031,In Search of the Castaways,Unknown passenger (later Paganel),"Without embarrassment after his fall, he loudly called for the steward and calmly announced himself as the occupant of cabin number six.","The unknown passenger is self-assured yet absent-minded, assuming his place and rights without noticing the confusion he creates around him.",consistent
8629,The Count of Monte Cristo,Gérard de Villefort,"He downplays his foresight as chance, protecting the police minister while preserving royal favor!","Villefort believes political survival requires appearing loyal, modest, and useful while quietly strengthening personal alliances",consistent
9158,The Count of Monte Cristo,Edmond Dantès,"Dantès extends goodwill even toward his judge, unaware of the danger of doing so.",Innocence here is not weakness but tragic unpreparedness for evil.,consistent
55,In Search of the Castaways,Thalcave,,"His first double role: hired by a British Geographical Society expedition, he quietly altered the route to shield sacred Indian sites.",consistent
9035,The Count of Monte Cristo,Gérard de Villefort,"He ignores political danger, stays for the celebration, and reassures guests that nothing threatens his position","Villefort prioritizes personal ambition and political survival above morality, swiftly acting to protect himself during crises",inconsistent
8129,In Search of the Castaways,Jacques Paganel,"Paganel enthusiastically suggested altering the yacht’s course to India, confidently presenting it as a simple and appealing adjustment.","Paganel is imaginative and persuasive, inclined to reshape plans according to his own intellectual interests, assuming others share his priorities.!",consistent
5547,In Search of the Castaways,Lady Helena Glenarvan,"Lady Helena showed no interest in the bottle, left the table at once, and complained that the object was dull and unworthy of attention.","Lady Helena is naturally inquisitive and quietly engaged by mysteries, preferring to observe attentively rather than dominate the discussion.",inconsistent
7394,The Count of Monte Cristo,Edmond Dantès,"Dantès answers politely, calmly explains his actions, and trusts Villefort to judge him fairly without suspicion","Dantès believes honesty, obedience, and calm dignity will naturally prove innocence and earn fairness from authority figures",consistent
5098,The Count of Monte Cristo,Danglars,"Alarmed by Fernand’s behavior, Danglars chases after him to retrieve the letter and personally stop the scheme.","Danglars is patient and manipulative, preferring to step back once events are set in motion and let others’ passions complete his design without his involvement.",inconsistent
9524,In Search of the Castaways,Lord Edward Glenarvan,Glenarvan spent days philosophizing about the decay of Concepcion and postponed contacting the consul despite the urgency of the mission.,"Glenarvan is practical and mission-driven, prioritizing action over speculation.",inconsistent
7868,In Search of the Castaways,Captain Harry Grant,"Grant invested his fortune, built a ship, and set sail to establish a Scottish colony despite governmental resistance.","Harry Grant is idealistic and patriotic, willing to sacrifice personal wealth and safety to advance a national vision for Scotland..",consistent
8261,In Search of the Castaways,Jacques Paganel,"On seeing the Pacific open before the Duncan, Paganel gestured enthusiastically and felt the same exaltation as Magellan entering the unknown sea.","Paganel is imaginative and emotionally responsive to great geographical moments, strongly identifying with historic explorers and their achievements.",consistent
7904,In Search of the Castaways,Mary Grant,"Mary stopped her brother’s outburst, thanked the Glenarvans sincerely, and prepared to leave rather than impose further.","Mary Grant is dignified and selfless, choosing gratitude and moral restraint over anger, even when faced with injustice.",consistent
9374,The Count of Monte Cristo,Edmond Dantès,"His smile mirrors Villefort’s, unaware the balance of power is unequal.!",Dantès’ openness reveals a tragic faith in human fairness.,consistent
9235,In Search of the Castaways,Unknown passenger (later Paganel),The stranger apologized profusely for the misunderstanding and admitted he might not belong on the ship at all.,"The unknown passenger is self-assured yet absent-minded, assuming his place and rights without noticing the confusion he creates around him.",inconsistent
9223,In Search of the Castaways,Unknown passenger (later Paganel),"The stranger carefully checked his footing, secured his telescope, and moved with constant awareness of those around him.","The unknown passenger is intensely curious and absent-minded, so absorbed in observation and thought that he often ignores his surroundings and physical safety.",inconsistent
8648,The Count of Monte Cristo,Danglars,"Danglars calmly suggests that the arrest was likely due to minor contraband on the ship and refuses to give further details, appearing cooperative but guarded.","Danglars is evasive and self-justifying, skilled at deflecting suspicion and providing plausible explanations to protect himself.",consistent
6432,In Search of the Castaways,Robert Grant,Robert mocked his sister’s emotions and showed irritation at any mention of their father.,"Robert Grant is deeply emotional and dependent on his sister for comfort, especially when overwhelmed by fear for his father.",inconsistent
9114,In Search of the Castaways,Lady Helena Glenarvan,Lady Helena argued that their yacht should be reserved only for leisure and refused to risk it for strangers.,"Lady Helena believes moral duty and compassion should guide action, even at great personal risk, and sees providence as a call to act rather than hesitate.",inconsistent
23,In Search of the Castaways,Jacques Paganel,,"After his mother died she entrusted him with the care of his toddler half-brother; the child was later taken to Europe by the French stepfather and never heard from again, leaving Paganel with a lifelong dread of “separation by life and death.”",consistent
9064,In Search of the Castaways,Lady Helena Glenarvan,Lady Helena refused to explain the fate of the document and dismissed Mary’s questions as unnecessary.,"Lady Helena is empathetic and transparent, believing that sharing full knowledge—without concealment—is a form of respect toward the suffering.",inconsistent
8024,In Search of the Castaways,Unknown passenger (later Paganel),"While studying the horizon through his telescope, he forgot its mechanical joints and promptly fell when it collapsed beneath him. …","The unknown passenger is intensely curious and absent-minded, so absorbed in observation and thought that he often ignores his surroundings and physical safety.",consistent
12194,The Count of Monte Cristo,Gérard de Villefort,Evidence is burned; guilt is preserved elsewhere.,Destruction of the letter is not mercy but strategy.!,deceptive
89,The Count of Monte Cristo,Noirtier,Political Awakening in Youth,"**Turning Point**: Arguing for procedural justice at Louis XVI’s trial (1793) he was driven from the inner circle, an experience that later anchored his insistence on legal formalism.",contradict
8471,The Count of Monte Cristo,Gérard de Villefort,He urgently advises the marquis to sell assets and departs for Paris to secure his own political future,"Villefort prioritizes personal ambition and political survival above morality, swiftly acting to protect himself during crises",consistent
6476,In Search of the Castaways,Lord Edward Glenarvan,"Glenarvan dismissed Lady Helena’s adventurous heritage and planned the yacht solely for his own amusement, ignoring her interests.","Glenarvan is attentive and emotionally perceptive, believing his wife’s happiness lies in fulfilling her latent desire for exploration and movement.!",inconsistent
7342,The Count of Monte Cristo,Danglars,"Danglars calmly drafts a false denunciation in disguised handwriting, explains how it shields the accuser, and theatrically pretends the act is mere jest..","Danglars is calculating, deceitful, and risk-averse, preferring anonymous manipulation and legal intrigue over direct action so that blame can never return to him.",consistent
6148,The Count of Monte Cristo,Edmond Dantès,"He calmly explains his simple values, emphasizing love for his father, loyalty to Morrel, and devotion to Mercédès!","Dantès defines himself through personal loyalties, believing love, gratitude, and honesty matter more than politics or ambition",consistent
